path,loss,confusion_score
./DATA/train/0/36693.png,1.3882250785827637,0.75
./DATA/train/0/16242.png,1.4817497730255127,1.0
./DATA/train/0/5792.png,1.3873924016952515,0.75
./DATA/train/0/42834.png,1.3921725749969482,0.75
./DATA/train/0/28648.png,1.389796495437622,0.75
./DATA/train/0/36172.png,1.3876217603683472,0.75
./DATA/train/0/47445.png,1.4125113487243652,0.75
./DATA/train/0/34143.png,1.4027209281921387,1.0
./DATA/train/0/25427.png,1.1788532733917236,0.5
./DATA/train/0/14344.png,1.3874801397323608,0.75
./DATA/train/0/27181.png,1.383276104927063,0.5
./DATA/train/0/24134.png,1.3709639310836792,1.0
./DATA/train/0/20673.png,1.3868212699890137,0.75
./DATA/train/0/6803.png,1.388282299041748,0.75
./DATA/train/0/20339.png,1.3881590366363525,0.75
./DATA/train/0/20159.png,1.3882355690002441,0.75
./DATA/train/0/4757.png,1.366727352142334,1.0
./DATA/train/0/18744.png,1.3662419319152832,0.75
./DATA/train/0/48606.png,1.3830307722091675,0.75
./DATA/train/0/26115.png,1.3103970289230347,0.5
./DATA/train/0/42631.png,1.3901982307434082,0.5
./DATA/train/0/25342.png,1.3875006437301636,0.75
./DATA/train/0/29895.png,1.3357696533203125,0.75
./DATA/train/0/27355.png,1.3979923725128174,0.75
./DATA/train/0/34205.png,1.382279872894287,0.75
./DATA/train/0/11065.png,1.4659934043884277,1.0
./DATA/train/0/7143.png,1.3724493980407715,0.75
./DATA/train/0/44327.png,1.389185905456543,0.75
./DATA/train/0/33492.png,1.2526819705963135,0.5
./DATA/train/0/11264.png,0.9693945050239563,0.25
./DATA/train/0/25053.png,1.0254075527191162,0.5
./DATA/train/0/42717.png,1.3854281902313232,0.75
./DATA/train/0/38620.png,1.3830369710922241,0.75
./DATA/train/0/42957.png,1.3711034059524536,0.75
./DATA/train/0/25902.png,1.386077880859375,0.75
./DATA/train/0/30442.png,1.3863877058029175,0.75
./DATA/train/0/5239.png,1.3909027576446533,0.75
./DATA/train/0/31007.png,1.3892195224761963,0.5
./DATA/train/0/21099.png,1.3644251823425293,0.75
./DATA/train/0/16540.png,1.379493236541748,0.75
./DATA/train/0/8065.png,1.3833448886871338,0.75
./DATA/train/0/41242.png,1.388993740081787,1.0
./DATA/train/0/4691.png,1.3610177040100098,0.5
./DATA/train/0/27572.png,1.7261266708374023,1.0
./DATA/train/0/41947.png,1.3803609609603882,0.75
./DATA/train/0/36817.png,1.3854976892471313,0.75
./DATA/train/0/45682.png,1.387444257736206,0.75
./DATA/train/0/28722.png,0.7557393312454224,0.0
./DATA/train/0/5649.png,1.3694690465927124,0.75
./DATA/train/0/36535.png,1.409918189048767,0.75
./DATA/train/0/33690.png,1.3863879442214966,0.75
./DATA/train/0/39404.png,1.098759651184082,0.0
./DATA/train/0/16942.png,1.4978525638580322,0.75
./DATA/train/0/15278.png,1.3816591501235962,0.75
./DATA/train/0/12775.png,1.3782297372817993,0.75
./DATA/train/0/35908.png,1.384944200515747,0.5
./DATA/train/0/12286.png,1.3858973979949951,0.5
./DATA/train/0/32714.png,1.2659144401550293,0.5
./DATA/train/0/43363.png,1.5319314002990723,0.75
./DATA/train/0/25084.png,1.3853293657302856,0.75
./DATA/train/0/9470.png,1.3864411115646362,0.75
./DATA/train/0/21870.png,1.3859285116195679,0.75
./DATA/train/0/26320.png,1.3933358192443848,0.75
./DATA/train/0/10382.png,1.3863639831542969,0.75
./DATA/train/0/38163.png,1.3347607851028442,0.25
./DATA/train/0/32197.png,1.3878731727600098,0.75
./DATA/train/0/33208.png,1.3873330354690552,0.75
./DATA/train/0/14461.png,1.3874415159225464,0.75
./DATA/train/0/30172.png,1.373024344444275,0.75
./DATA/train/0/34254.png,1.387089490890503,0.75
./DATA/train/0/19218.png,1.5591449737548828,1.0
./DATA/train/0/22491.png,1.3864703178405762,0.75
./DATA/train/0/40486.png,1.3874472379684448,0.75
./DATA/train/0/587.png,1.3866623640060425,0.75
./DATA/train/0/49474.png,1.3856053352355957,0.75
./DATA/train/0/31600.png,1.8979564905166626,0.75
./DATA/train/0/28285.png,1.392281413078308,0.75
./DATA/train/0/14513.png,1.3783049583435059,0.25
./DATA/train/0/36841.png,1.4571119546890259,1.0
./DATA/train/0/11995.png,1.3375167846679688,0.75
./DATA/train/0/15274.png,1.4009008407592773,1.0
./DATA/train/0/11614.png,1.3997167348861694,0.75
./DATA/train/0/10488.png,1.3843554258346558,0.75
./DATA/train/0/33376.png,1.3804168701171875,0.75
./DATA/train/0/28316.png,1.392880916595459,0.75
./DATA/train/0/6294.png,1.4830385446548462,1.0
./DATA/train/0/38950.png,1.38714599609375,0.75
./DATA/train/0/16353.png,1.3857522010803223,0.75
./DATA/train/0/19745.png,1.3860313892364502,0.75
./DATA/train/0/353.png,1.3850961923599243,0.75
./DATA/train/0/23856.png,1.2864201068878174,0.75
./DATA/train/0/16785.png,1.3831212520599365,0.75
./DATA/train/0/23399.png,1.3664133548736572,0.25
./DATA/train/0/31301.png,1.3895072937011719,0.75
./DATA/train/0/43946.png,1.672010898590088,0.75
./DATA/train/0/10221.png,1.3769762516021729,0.5
./DATA/train/0/32447.png,1.3878488540649414,0.75
./DATA/train/0/3057.png,1.38466215133667,0.5
./DATA/train/0/38278.png,1.3900327682495117,0.75
./DATA/train/0/35204.png,1.5103590488433838,1.0
./DATA/train/0/17450.png,0.9765540957450867,0.0
./DATA/train/0/39278.png,1.4976091384887695,0.75
./DATA/train/0/3757.png,1.3791091442108154,0.75
./DATA/train/0/29187.png,1.369485855102539,0.5
./DATA/train/0/15105.png,1.4189679622650146,1.0
./DATA/train/0/3936.png,1.3935869932174683,0.75
./DATA/train/0/28412.png,1.440420150756836,1.0
./DATA/train/0/37772.png,0.9936720728874207,0.25
./DATA/train/0/32826.png,1.5529263019561768,1.0
./DATA/train/0/35665.png,1.3846322298049927,0.75
./DATA/train/0/45967.png,1.304276466369629,0.25
./DATA/train/0/49677.png,1.3840076923370361,0.75
./DATA/train/0/48823.png,1.3836809396743774,0.75
./DATA/train/0/17114.png,1.6364836692810059,0.75
./DATA/train/0/33773.png,1.3876177072525024,0.75
./DATA/train/0/12738.png,1.2355263233184814,0.5
./DATA/train/0/35959.png,1.3865362405776978,0.75
./DATA/train/0/22324.png,1.3806414604187012,0.5
./DATA/train/0/24382.png,1.3542789220809937,0.75
./DATA/train/0/15777.png,1.2078688144683838,0.0
./DATA/train/0/34041.png,1.3803269863128662,0.75
./DATA/train/0/6851.png,1.2739043235778809,0.5
./DATA/train/0/35223.png,1.0323987007141113,0.0
./DATA/train/0/9324.png,1.3858109712600708,0.75
./DATA/train/0/32048.png,1.3905658721923828,0.75
./DATA/train/0/10037.png,1.4314824342727661,1.0
./DATA/train/0/47949.png,1.529309868812561,1.0
./DATA/train/0/35971.png,1.3857438564300537,0.75
./DATA/train/0/45375.png,1.38246750831604,0.75
./DATA/train/0/16637.png,1.3884663581848145,0.75
./DATA/train/0/9426.png,0.90595543384552,0.0
./DATA/train/0/39318.png,1.3872795104980469,0.75
./DATA/train/0/48751.png,1.3889012336730957,0.75
./DATA/train/0/6389.png,1.3844307661056519,0.75
./DATA/train/0/9236.png,1.389089822769165,1.0
./DATA/train/0/30064.png,1.3903262615203857,1.0
./DATA/train/0/37365.png,1.3777172565460205,0.5
./DATA/train/0/42162.png,1.375671148300171,0.5
./DATA/train/0/6607.png,1.385859489440918,0.75
./DATA/train/0/6247.png,1.3810853958129883,0.75
./DATA/train/0/27990.png,1.3870899677276611,0.75
./DATA/train/0/30731.png,1.3852657079696655,0.75
./DATA/train/0/47363.png,1.3872020244598389,0.75
./DATA/train/0/11349.png,1.3844869136810303,0.75
./DATA/train/0/29582.png,1.3859094381332397,0.75
./DATA/train/0/2264.png,1.1967127323150635,0.25
./DATA/train/0/20402.png,1.3927524089813232,0.75
./DATA/train/0/22768.png,1.3838281631469727,0.5
./DATA/train/0/41798.png,1.3888083696365356,0.75
./DATA/train/0/3535.png,1.3843364715576172,0.75
./DATA/train/0/38748.png,1.3796844482421875,0.5
./DATA/train/0/23780.png,1.2253162860870361,0.0
./DATA/train/0/39893.png,1.3813660144805908,0.75
./DATA/train/0/7136.png,1.392695426940918,0.75
./DATA/train/0/21210.png,1.462911605834961,0.75
./DATA/train/0/21094.png,1.386480689048767,0.75
./DATA/train/0/45616.png,1.2726242542266846,0.5
./DATA/train/0/27636.png,1.3819282054901123,0.75
./DATA/train/0/40475.png,1.3876252174377441,0.75
./DATA/train/0/27350.png,1.3883562088012695,0.75
./DATA/train/0/35389.png,1.3792197704315186,0.5
./DATA/train/0/38100.png,1.387035846710205,0.75
./DATA/train/0/17882.png,1.3858460187911987,0.75
./DATA/train/0/15085.png,1.3868786096572876,0.75
./DATA/train/0/44972.png,1.3877218961715698,0.75
./DATA/train/0/48100.png,1.3871502876281738,0.75
./DATA/train/0/36551.png,1.3873960971832275,0.75
./DATA/train/0/15843.png,1.2357972860336304,0.5
./DATA/train/0/38908.png,1.392871379852295,1.0
./DATA/train/0/34042.png,1.3869364261627197,0.75
./DATA/train/0/45171.png,1.3867406845092773,0.75
./DATA/train/0/46039.png,1.4011484384536743,1.0
./DATA/train/0/17151.png,1.6266748905181885,1.0
./DATA/train/0/18746.png,1.2974841594696045,0.75
./DATA/train/0/9404.png,1.382087230682373,0.75
./DATA/train/0/2076.png,1.4104653596878052,1.0
./DATA/train/0/1238.png,1.3895726203918457,1.0
./DATA/train/0/30241.png,1.387977957725525,0.75
./DATA/train/0/46840.png,1.364428997039795,0.5
./DATA/train/0/20169.png,1.3844445943832397,0.75
./DATA/train/0/21328.png,1.3728290796279907,0.75
./DATA/train/0/42847.png,1.4022353887557983,0.75
./DATA/train/0/789.png,1.3831087350845337,0.5
./DATA/train/0/47676.png,1.3662092685699463,0.5
./DATA/train/0/18799.png,1.4506111145019531,0.75
./DATA/train/0/34110.png,1.3880305290222168,0.75
./DATA/train/0/39949.png,1.3865408897399902,0.75
./DATA/train/0/41248.png,1.413192629814148,0.75
./DATA/train/0/19265.png,1.3869251012802124,0.75
./DATA/train/0/26325.png,1.3157669305801392,0.0
./DATA/train/0/3294.png,1.4242022037506104,0.75
./DATA/train/0/40264.png,1.387237310409546,0.5
./DATA/train/0/21667.png,1.386003017425537,0.75
./DATA/train/0/3332.png,1.3838521242141724,0.5
./DATA/train/0/2537.png,1.3825907707214355,0.75
./DATA/train/0/15482.png,1.2780935764312744,0.75
./DATA/train/0/37763.png,1.400522232055664,0.75
./DATA/train/0/45782.png,1.4986063241958618,0.75
./DATA/train/0/5129.png,1.373455286026001,0.75
./DATA/train/0/459.png,1.3896255493164062,1.0
./DATA/train/0/44075.png,1.366106390953064,0.75
./DATA/train/0/44429.png,1.3872458934783936,0.75
./DATA/train/0/31148.png,1.2435078620910645,0.0
./DATA/train/0/11841.png,1.4166319370269775,1.0
./DATA/train/0/23582.png,1.386996865272522,0.75
./DATA/train/0/17384.png,0.7653222680091858,0.0
./DATA/train/0/11058.png,1.4045580625534058,0.75
./DATA/train/0/43210.png,1.3829731941223145,0.75
./DATA/train/0/41172.png,1.4155654907226562,0.75
./DATA/train/0/26340.png,1.2152762413024902,0.0
./DATA/train/0/45717.png,1.316749095916748,0.75
./DATA/train/0/3708.png,1.391306757926941,0.75
./DATA/train/0/13181.png,1.3816938400268555,0.5
./DATA/train/0/25768.png,1.3763667345046997,0.5
./DATA/train/0/7923.png,1.3864706754684448,0.75
./DATA/train/0/44077.png,1.3852143287658691,0.5
./DATA/train/0/26006.png,1.3340390920639038,1.0
./DATA/train/0/38787.png,1.392659068107605,1.0
./DATA/train/0/38420.png,1.390806794166565,0.75
./DATA/train/0/24980.png,1.3874410390853882,0.75
./DATA/train/0/20714.png,1.386364221572876,0.75
./DATA/train/0/5914.png,1.3835349082946777,0.75
./DATA/train/0/15758.png,1.3967124223709106,1.0
./DATA/train/0/45496.png,1.3856689929962158,0.75
./DATA/train/0/19245.png,1.0839159488677979,0.25
./DATA/train/0/6438.png,1.3458099365234375,0.75
./DATA/train/0/39462.png,1.3885174989700317,0.75
./DATA/train/0/45096.png,1.5319503545761108,1.0
./DATA/train/0/7498.png,1.386324167251587,0.75
./DATA/train/0/11507.png,1.3790159225463867,1.0
./DATA/train/0/12946.png,1.3903443813323975,0.75
./DATA/train/0/34871.png,1.3936606645584106,0.75
./DATA/train/0/33950.png,1.3874082565307617,0.75
./DATA/train/0/15753.png,1.3872981071472168,0.75
./DATA/train/0/2936.png,1.3822439908981323,0.75
./DATA/train/0/32233.png,1.3897053003311157,0.75
./DATA/train/0/2126.png,1.22895348072052,0.5
./DATA/train/0/41754.png,1.3897573947906494,0.75
./DATA/train/0/40419.png,1.3870346546173096,0.75
./DATA/train/0/33686.png,1.3929126262664795,0.75
./DATA/train/0/19051.png,1.3998897075653076,1.0
./DATA/train/0/28444.png,1.388265609741211,0.75
./DATA/train/0/21725.png,1.3877172470092773,0.75
./DATA/train/0/14574.png,1.38290274143219,0.5
./DATA/train/0/39303.png,1.3999710083007812,0.5
./DATA/train/0/40796.png,1.463323712348938,1.0
./DATA/train/0/30026.png,1.4050686359405518,0.75
./DATA/train/0/18564.png,1.3862793445587158,0.75
./DATA/train/0/11121.png,1.3879071474075317,0.75
./DATA/train/0/46220.png,1.5914809703826904,0.75
./DATA/train/0/37056.png,1.2864423990249634,0.5
./DATA/train/0/19002.png,1.3941807746887207,0.75
./DATA/train/0/42780.png,1.3870435953140259,0.75
./DATA/train/0/27759.png,1.3689508438110352,0.5
./DATA/train/0/40715.png,1.3806023597717285,0.75
./DATA/train/0/16996.png,1.3358896970748901,0.0
./DATA/train/0/35739.png,1.3958690166473389,1.0
./DATA/train/0/1979.png,1.4522738456726074,1.0
./DATA/train/0/45077.png,1.2682697772979736,0.5
./DATA/train/0/29399.png,1.3937816619873047,1.0
./DATA/train/0/35044.png,1.0950298309326172,0.25
./DATA/train/0/26819.png,1.362305998802185,0.25
./DATA/train/0/8180.png,1.3912622928619385,0.75
./DATA/train/0/14869.png,1.4083807468414307,0.75
./DATA/train/0/304.png,1.3550636768341064,0.75
./DATA/train/0/41956.png,1.3755817413330078,0.75
./DATA/train/0/11072.png,1.3889172077178955,0.75
./DATA/train/0/38482.png,1.3895537853240967,1.0
./DATA/train/0/441.png,1.3855292797088623,0.75
./DATA/train/0/26488.png,1.420760154724121,0.75
./DATA/train/0/35137.png,1.3860427141189575,0.75
./DATA/train/0/33983.png,1.1701123714447021,0.25
./DATA/train/0/41819.png,1.385300874710083,0.75
./DATA/train/0/4142.png,1.3845901489257812,0.75
./DATA/train/0/41259.png,1.386573076248169,0.75
./DATA/train/0/33801.png,1.3832666873931885,0.75
./DATA/train/0/28813.png,1.4429469108581543,0.75
./DATA/train/0/24717.png,1.466026782989502,1.0
./DATA/train/0/22545.png,1.3607778549194336,0.25
./DATA/train/0/15990.png,1.3820457458496094,0.75
./DATA/train/0/14480.png,1.5110243558883667,1.0
./DATA/train/0/41582.png,1.3883695602416992,0.75
./DATA/train/0/47979.png,1.379533052444458,0.75
./DATA/train/0/26247.png,1.3861596584320068,0.75
./DATA/train/0/4726.png,1.3869794607162476,0.75
./DATA/train/0/33748.png,1.2009588479995728,0.5
./DATA/train/0/31020.png,1.3872401714324951,0.75
./DATA/train/0/7577.png,1.3880715370178223,0.75
./DATA/train/0/48921.png,1.4115902185440063,0.75
./DATA/train/0/25898.png,1.436221957206726,0.75
./DATA/train/0/16541.png,1.3860163688659668,0.75
./DATA/train/0/48469.png,1.387406826019287,1.0
./DATA/train/0/49754.png,1.3901031017303467,1.0
./DATA/train/0/27440.png,1.314603567123413,0.75
./DATA/train/0/7266.png,1.4702906608581543,0.75
./DATA/train/0/33563.png,1.3934208154678345,1.0
./DATA/train/0/31966.png,1.385547161102295,0.75
./DATA/train/0/44364.png,1.3894267082214355,0.75
./DATA/train/0/20738.png,1.3868564367294312,0.75
./DATA/train/0/36391.png,1.3781107664108276,0.75
./DATA/train/0/2500.png,1.385880708694458,0.75
./DATA/train/0/4767.png,1.386923909187317,0.75
./DATA/train/0/43584.png,1.1734050512313843,0.25
./DATA/train/0/7452.png,1.3798577785491943,0.5
./DATA/train/0/9062.png,1.3806607723236084,0.5
./DATA/train/0/4398.png,1.3872814178466797,0.75
./DATA/train/0/17036.png,1.3891677856445312,0.75
./DATA/train/0/4344.png,1.363943338394165,0.75
./DATA/train/0/13409.png,1.3850401639938354,0.5
./DATA/train/0/23208.png,0.9237143993377686,0.25
./DATA/train/0/8045.png,1.3875904083251953,0.75
./DATA/train/0/16352.png,1.3811380863189697,0.75
./DATA/train/0/2.png,1.3756110668182373,0.5
./DATA/train/0/35963.png,1.393036127090454,1.0
./DATA/train/0/5950.png,1.227773904800415,0.5
./DATA/train/0/13622.png,1.3861278295516968,0.75
./DATA/train/0/14082.png,1.3242201805114746,0.75
./DATA/train/0/37334.png,1.379863977432251,1.0
./DATA/train/0/26604.png,1.3678433895111084,0.5
./DATA/train/0/8847.png,1.384983777999878,0.5
./DATA/train/0/23886.png,1.3873047828674316,0.75
./DATA/train/0/45466.png,1.3809751272201538,0.75
./DATA/train/0/13252.png,1.3888158798217773,0.75
./DATA/train/0/3458.png,1.3868240118026733,0.75
./DATA/train/0/42285.png,1.0978641510009766,0.25
./DATA/train/0/48994.png,1.384882926940918,0.75
./DATA/train/0/40167.png,1.385692834854126,0.75
./DATA/train/0/915.png,1.3857524394989014,0.75
./DATA/train/0/3520.png,1.4065942764282227,0.75
./DATA/train/0/23053.png,1.2817645072937012,0.75
./DATA/train/0/11048.png,1.3847815990447998,0.75
./DATA/train/0/44450.png,1.3858962059020996,0.75
./DATA/train/0/12358.png,1.3860515356063843,0.75
./DATA/train/0/34952.png,1.3868072032928467,0.75
./DATA/train/0/44725.png,1.3918052911758423,0.75
./DATA/train/0/46295.png,1.3669848442077637,0.75
./DATA/train/0/24889.png,1.3852285146713257,0.75
./DATA/train/0/34631.png,1.3867048025131226,1.0
./DATA/train/0/16844.png,1.3891487121582031,0.75
./DATA/train/0/34921.png,1.3885350227355957,0.75
./DATA/train/0/45940.png,1.3865172863006592,0.75
./DATA/train/0/21823.png,1.3845186233520508,0.75
./DATA/train/0/40274.png,1.3814538717269897,0.5
./DATA/train/0/36481.png,1.389955759048462,1.0
./DATA/train/0/19037.png,1.3860044479370117,0.75
./DATA/train/0/42077.png,1.3896297216415405,0.75
./DATA/train/0/8617.png,1.386013150215149,0.75
./DATA/train/0/19997.png,1.2849853038787842,0.5
./DATA/train/0/36863.png,1.3856120109558105,0.75
./DATA/train/0/14444.png,1.532936930656433,0.75
./DATA/train/0/15175.png,1.3666342496871948,0.75
./DATA/train/0/43202.png,1.3860950469970703,0.75
./DATA/train/0/30621.png,1.3824118375778198,0.75
./DATA/train/0/35849.png,1.3874268531799316,0.75
./DATA/train/0/4480.png,1.3900412321090698,0.75
./DATA/train/0/45317.png,1.3975831270217896,0.75
./DATA/train/0/11943.png,1.4916372299194336,1.0
./DATA/train/0/26361.png,1.369150161743164,0.75
./DATA/train/0/11188.png,1.3625743389129639,0.75
./DATA/train/0/31697.png,1.3900494575500488,1.0
./DATA/train/0/15701.png,1.0512280464172363,0.25
./DATA/train/0/40446.png,1.3872435092926025,0.75
./DATA/train/0/48395.png,1.3670470714569092,0.25
./DATA/train/0/20889.png,1.5729472637176514,0.75
./DATA/train/0/33145.png,1.382135033607483,0.75
./DATA/train/0/21752.png,1.3826658725738525,0.5
./DATA/train/0/8957.png,1.3836365938186646,0.5
./DATA/train/0/7025.png,1.3864500522613525,0.75
./DATA/train/0/41774.png,1.382223129272461,0.75
./DATA/train/0/44150.png,1.3814153671264648,0.75
./DATA/train/0/43994.png,1.368485927581787,0.5
./DATA/train/0/29211.png,1.3803516626358032,0.5
./DATA/train/0/43219.png,1.5293002128601074,1.0
./DATA/train/0/25208.png,1.3822622299194336,0.5
./DATA/train/0/35653.png,1.3860723972320557,0.75
./DATA/train/0/658.png,1.3861932754516602,0.75
./DATA/train/0/42660.png,1.3849869966506958,0.75
./DATA/train/0/21781.png,1.3941874504089355,0.5
./DATA/train/0/34567.png,1.5800857543945312,1.0
./DATA/train/0/49497.png,1.388942003250122,0.75
./DATA/train/0/13194.png,1.4686065912246704,1.0
./DATA/train/0/44180.png,1.3914952278137207,1.0
./DATA/train/0/28581.png,1.3877043724060059,0.75
./DATA/train/0/20941.png,1.3887999057769775,0.75
./DATA/train/0/3780.png,1.386526107788086,0.75
./DATA/train/0/42117.png,1.3862550258636475,0.75
./DATA/train/0/1828.png,1.2888697385787964,0.25
./DATA/train/0/24053.png,1.3861730098724365,0.75
./DATA/train/0/26702.png,1.3869777917861938,1.0
./DATA/train/0/21290.png,1.3224273920059204,0.75
./DATA/train/0/27272.png,1.4091395139694214,0.75
./DATA/train/0/317.png,1.389149785041809,1.0
./DATA/train/0/36562.png,1.3922258615493774,0.75
./DATA/train/0/25705.png,1.3894528150558472,0.75
./DATA/train/0/16520.png,1.8243446350097656,1.0
./DATA/train/0/40641.png,1.1764097213745117,0.75
./DATA/train/0/32139.png,1.6198532581329346,0.75
./DATA/train/0/1626.png,1.584102749824524,0.75
./DATA/train/0/35230.png,1.3729419708251953,0.5
./DATA/train/0/32124.png,1.383365273475647,0.75
./DATA/train/0/43216.png,1.3473399877548218,0.25
./DATA/train/0/35193.png,1.2426860332489014,0.5
./DATA/train/0/40607.png,1.2098205089569092,0.5
./DATA/train/0/6416.png,1.3862228393554688,0.75
./DATA/train/0/8512.png,1.349801778793335,0.75
./DATA/train/0/8012.png,1.386439323425293,0.75
./DATA/train/0/11402.png,1.3903536796569824,1.0
./DATA/train/0/31492.png,1.371040940284729,0.75
./DATA/train/0/3007.png,1.390079379081726,1.0
./DATA/train/0/32159.png,1.3860808610916138,0.75
./DATA/train/0/46274.png,1.3684313297271729,0.75
./DATA/train/0/46358.png,1.378017783164978,0.75
./DATA/train/0/31835.png,1.3918800354003906,0.75
./DATA/train/0/13528.png,1.3854703903198242,0.75
./DATA/train/0/27576.png,1.0407896041870117,0.25
./DATA/train/0/45045.png,1.3841745853424072,0.75
./DATA/train/0/38934.png,1.4768718481063843,0.75
./DATA/train/0/5483.png,1.3916068077087402,1.0
./DATA/train/0/28038.png,1.3851563930511475,0.75
./DATA/train/0/40928.png,1.3842042684555054,0.75
./DATA/train/0/34665.png,1.3942030668258667,1.0
./DATA/train/0/25979.png,1.2573609352111816,0.75
./DATA/train/0/29405.png,1.3705132007598877,0.5
./DATA/train/0/48154.png,1.3862720727920532,0.75
./DATA/train/0/18064.png,1.3849213123321533,0.75
./DATA/train/0/30592.png,1.3954378366470337,0.75
./DATA/train/0/49748.png,1.3892860412597656,0.75
./DATA/train/0/18223.png,1.384251356124878,0.75
./DATA/train/0/31398.png,1.400146245956421,1.0
./DATA/train/0/8637.png,1.3873018026351929,1.0
./DATA/train/0/7155.png,1.4014747142791748,1.0
./DATA/train/0/43179.png,1.2178236246109009,0.5
./DATA/train/0/9665.png,1.3851689100265503,1.0
./DATA/train/0/26042.png,1.538191556930542,1.0
./DATA/train/0/17727.png,1.3865578174591064,0.75
./DATA/train/0/34660.png,1.3854875564575195,0.75
./DATA/train/0/31252.png,0.7365848422050476,0.25
./DATA/train/0/11314.png,1.3876168727874756,0.75
./DATA/train/0/2640.png,1.3866230249404907,0.75
./DATA/train/0/32507.png,1.3864097595214844,0.75
./DATA/train/0/822.png,1.387418270111084,0.75
./DATA/train/0/23278.png,1.3649168014526367,0.75
./DATA/train/0/10970.png,1.3870640993118286,0.75
./DATA/train/0/32049.png,1.3731465339660645,0.75
./DATA/train/0/12208.png,1.3889198303222656,1.0
./DATA/train/0/2531.png,1.3910526037216187,1.0
./DATA/train/0/40598.png,1.433797836303711,1.0
./DATA/train/0/13971.png,1.3896149396896362,0.75
./DATA/train/0/13852.png,1.8539094924926758,1.0
./DATA/train/0/43691.png,1.3877516984939575,0.75
./DATA/train/68/45714.png,0.6880944967269897,0.25
./DATA/train/68/28955.png,1.3885211944580078,0.75
./DATA/train/68/34339.png,1.3729934692382812,0.5
./DATA/train/68/44639.png,1.3884919881820679,1.0
./DATA/train/68/26327.png,1.0231623649597168,0.25
./DATA/train/68/9196.png,1.3797285556793213,0.75
./DATA/train/68/3157.png,0.8891513347625732,0.25
./DATA/train/68/20265.png,1.2969391345977783,0.5
./DATA/train/68/10867.png,0.8415287137031555,0.25
./DATA/train/68/23724.png,0.7849025726318359,0.25
./DATA/train/68/28450.png,1.579399824142456,1.0
./DATA/train/68/8864.png,1.2777738571166992,0.75
./DATA/train/68/26044.png,0.9976601600646973,0.25
./DATA/train/68/25484.png,1.3786201477050781,1.0
./DATA/train/68/37548.png,1.3856804370880127,0.75
./DATA/train/68/20659.png,1.3877863883972168,0.75
./DATA/train/68/4297.png,1.8251736164093018,1.0
./DATA/train/68/19380.png,0.9970314502716064,0.5
./DATA/train/68/15592.png,0.7499330639839172,0.25
./DATA/train/68/10361.png,0.6796720027923584,0.25
./DATA/train/68/6378.png,1.0837221145629883,0.5
./DATA/train/68/17859.png,0.867767333984375,0.25
